Time,Sun_x,Sun_y,Sun_z,Mercury_x,Mercury_y,Mercury_z,Venus_x,Venus_y,Venus_z,Earth_x,Earth_y,Earth_z,Mars_x,Mars_y,Mars_z,Jupiter_x,Jupiter_y,Jupiter_z,Saturn_x,Saturn_y,Saturn_z,Uranus_x,Uranus_y,Uranus_z,Neptune_x,Neptune_y,Neptune_z
22464000,-2.561414E+09,-2.540419E+09,0.000000E+00,-2.804119E+12,-2.794998E+12,0.000000E+00,-1.697346E+12,-2.242033E+12,0.000000E+00,-1.274324E+12,-1.669954E+12,0.000000E+00,-6.900336E+11,-8.810755E+11,0.000000E+00,7.216261E+11,2.381936E+11,0.000000E+00,1.415725E+12,2.009241E+11,0.000000E+00,2.872771E+12,1.477051E+11,0.000000E+00,4.500490E+12,1.195171E+11,0.000000E+00
22550400,-2.582496E+09,-2.561414E+09,0.000000E+00,-2.815619E+12,-2.806547E+12,0.000000E+00,-1.705196E+12,-2.252593E+12,0.000000E+00,-1.281095E+12,-1.679118E+12,0.000000E+00,-6.955889E+11,-8.888301E+11,0.000000E+00,7.211843E+11,2.388823E+11,0.000000E+00,1.415589E+12,2.016260E+11,0.000000E+00,2.872726E+12,1.482484E+11,0.000000E+00,4.500467E+12,1.199637E+11,0.000000E+00
22636800,-2.603664E+09,-2.582496E+09,0.000000E+00,-2.827118E+12,-2.818096E+12,0.000000E+00,-1.713045E+12,-2.263152E+12,0.000000E+00,-1.287865E+12,-1.688282E+12,0.000000E+00,-7.011442E+11,-8.965847E+11,0.000000E+00,7.207407E+11,2.395692E+11,0.000000E+00,1.415453E+12,2.023274E+11,0.000000E+00,2.872680E+12,1.487915E+11,0.000000E+00,4.500444E+12,1.204102E+11,0.000000E+00
22723200,-2.624918E+09,-2.603664E+09,0.000000E+00,-2.838618E+12,-2.829644E+12,0.000000E+00,-1.720895E+12,-2.273711E+12,0.000000E+00,-1.294636E+12,-1.697446E+12,0.000000E+00,-7.066996E+11,-9.043395E+11,0.000000E+00,7.202954E+11,2.402545E+11,0.000000E+00,1.415316E+12,2.030282E+11,0.000000E+00,2.872635E+12,1.493345E+11,0.000000E+00,4.500421E+12,1.208567E+11,0.000000E+00
22809600,-2.646259E+09,-2.624918E+09,0.000000E+00,-2.850118E+12,-2.841193E+12,0.000000E+00,-1.728745E+12,-2.284271E+12,0.000000E+00,-1.301407E+12,-1.706610E+12,0.000000E+00,-7.122552E+11,-9.120943E+11,0.000000E+00,7.198483E+11,2.409380E+11,0.000000E+00,1.415178E+12,2.037286E+11,0.000000E+00,2.872589E+12,1.498772E+11,0.000000E+00,4.500398E+12,1.213030E+11,0.000000E+00
22896000,-2.667686E+09,-2.646259E+09,0.000000E+00,-2.861617E+12,-2.852742E+12,0.000000E+00,-1.736595E+12,-2.294830E+12,0.000000E+00,-1.308178E+12,-1.715775E+12,0.000000E+00,-7.178108E+11,-9.198492E+11,0.000000E+00,7.193996E+11,2.416198E+11,0.000000E+00,1.415040E+12,2.044284E+11,0.000000E+00,2.872543E+12,1.504198E+11,0.000000E+00,4.500376E+12,1.217493E+11,0.000000E+00
22982400,-2.689200E+09,-2.667686E+09,0.000000E+00,-2.873117E+12,-2.864291E+12,0.000000E+00,-1.744445E+12,-2.305390E+12,0.000000E+00,-1.314949E+12,-1.724939E+12,0.000000E+00,-7.233665E+11,-9.276042E+11,0.000000E+00,7.189491E+11,2.422998E+11,0.000000E+00,1.414902E+12,2.051278E+11,0.000000E+00,2.872497E+12,1.509622E+11,0.000000E+00,4.500352E+12,1.221954E+11,0.000000E+00
23068800,-2.710800E+09,-2.689200E+09,0.000000E+00,-2.884617E+12,-2.875840E+12,0.000000E+00,-1.752295E+12,-2.315950E+12,0.000000E+00,-1.321720E+12,-1.734103E+12,0.000000E+00,-7.289222E+11,-9.353593E+11,0.000000E+00,7.184969E+11,2.429781E+11,0.000000E+00,1.414763E+12,2.058266E+11,0.000000E+00,2.872450E+12,1.515045E+11,0.000000E+00,4.500329E+12,1.226415E+11,0.000000E+00
23155200,-2.732486E+09,-2.710800E+09,0.000000E+00,-2.896116E+12,-2.887389E+12,0.000000E+00,-1.760145E+12,-2.326509E+12,0.000000E+00,-1.328491E+12,-1.743268E+12,0.000000E+00,-7.344781E+11,-9.431145E+11,0.000000E+00,7.180429E+11,2.436547E+11,0.000000E+00,1.414624E+12,2.065249E+11,0.000000E+00,2.872404E+12,1.520465E+11,0.000000E+00,4.500306E+12,1.230875E+11,0.000000E+00
23241600,-2.754259E+09,-2.732486E+09,0.000000E+00,-2.907616E+12,-2.898937E+12,0.000000E+00,-1.767996E+12,-2.337069E+12,0.000000E+00,-1.335262E+12,-1.752433E+12,0.000000E+00,-7.400341E+11,-9.508698E+11,0.000000E+00,7.175872E+11,2.443296E+11,0.000000E+00,1.414484E+12,2.072226E+11,0.000000E+00,2.872357E+12,1.525884E+11,0.000000E+00,4.500283E+12,1.235334E+11,0.000000E+00
23328000,-2.776118E+09,-2.754259E+09,0.000000E+00,-2.919116E+12,-2.910486E+12,0.000000E+00,-1.775846E+12,-2.347629E+12,0.000000E+00,-1.342034E+12,-1.761597E+12,0.000000E+00,-7.455901E+11,-9.586251E+11,0.000000E+00,7.171298E+11,2.450028E+11,0.000000E+00,1.414343E+12,2.079199E+11,0.000000E+00,2.872310E+12,1.531302E+11,0.000000E+00,4.500259E+12,1.239792E+11,0.000000E+00
23414400,-2.798064E+09,-2.776118E+09,0.000000E+00,-2.930615E+12,-2.922035E+12,0.000000E+00,-1.783696E+12,-2.358189E+12,0.000000E+00,-1.348805E+12,-1.770762E+12,0.000000E+00,-7.511462E+11,-9.663805E+11,0.000000E+00,7.166707E+11,2.456742E+11,0.000000E+00,1.414202E+12,2.086166E+11,0.000000E+00,2.872263E+12,1.536717E+11,0.000000E+00,4.500236E+12,1.244250E+11,0.000000E+00
23500800,-2.820096E+09,-2.798064E+09,0.000000E+00,-2.942115E+12,-2.933584E+12,0.000000E+00,-1.791547E+12,-2.368750E+12,0.000000E+00,-1.355577E+12,-1.779927E+12,0.000000E+00,-7.567024E+11,-9.741361E+11,0.000000E+00,7.162099E+11,2.463439E+11,0.000000E+00,1.414061E+12,2.093128E+11,0.000000E+00,2.872216E+12,1.542131E+11,0.000000E+00,4.500212E+12,1.248706E+11,0.000000E+00
23587200,-2.842214E+09,-2.820096E+09,0.000000E+00,-2.953615E+12,-2.945133E+12,0.000000E+00,-1.799398E+12,-2.379310E+12,0.000000E+00,-1.362348E+12,-1.789092E+12,0.000000E+00,-7.622587E+11,-9.818917E+11,0.000000E+00,7.157473E+11,2.470118E+11,0.000000E+00,1.413919E+12,2.100085E+11,0.000000E+00,2.872169E+12,1.547543E+11,0.000000E+00,4.500189E+12,1.253162E+11,0.000000E+00
23673600,-2.864419E+09,-2.842214E+09,0.000000E+00,-2.965114E+12,-2.956682E+12,0.000000E+00,-1.807248E+12,-2.389870E+12,0.000000E+00,-1.369120E+12,-1.798257E+12,0.000000E+00,-7.678151E+11,-9.896474E+11,0.000000E+00,7.152830E+11,2.476780E+11,0.000000E+00,1.413776E+12,2.107037E+11,0.000000E+00,2.872121E+12,1.552954E+11,0.000000E+00,4.500165E+12,1.257617E+11,0.000000E+00
23760000,-2.886710E+09,-2.864419E+09,0.000000E+00,-2.976614E+12,-2.968230E+12,0.000000E+00,-1.815099E+12,-2.400431E+12,0.000000E+00,-1.375892E+12,-1.807422E+12,0.000000E+00,-7.733716E+11,-9.974032E+11,0.000000E+00,7.148169E+11,2.483425E+11,0.000000E+00,1.413633E+12,2.113983E+11,0.000000E+00,2.872074E+12,1.558362E+11,0.000000E+00,4.500141E+12,1.262071E+11,0.000000E+00
23846400,-2.909088E+09,-2.886710E+09,0.000000E+00,-2.988114E+12,-2.979779E+12,0.000000E+00,-1.822950E+12,-2.410991E+12,0.000000E+00,-1.382663E+12,-1.816587E+12,0.000000E+00,-7.789281E+11,-1.005159E+12,0.000000E+00,7.143491E+11,2.490053E+11,0.000000E+00,1.413489E+12,2.120925E+11,0.000000E+00,2.872026E+12,1.563769E+11,0.000000E+00,4.500117E+12,1.266524E+11,0.000000E+00
23932800,-2.931552E+09,-2.909088E+09,0.000000E+00,-2.999613E+12,-2.991328E+12,0.000000E+00,-1.830801E+12,-2.421552E+12,0.000000E+00,-1.389435E+12,-1.825753E+12,0.000000E+00,-7.844848E+11,-1.012915E+12,0.000000E+00,7.138797E+11,2.496664E+11,0.000000E+00,1.413345E+12,2.127861E+11,0.000000E+00,2.871978E+12,1.569174E+11,0.000000E+00,4.500093E+12,1.270976E+11,0.000000E+00
24019200,-2.954102E+09,-2.931552E+09,0.000000E+00,-3.011113E+12,-3.002877E+12,0.000000E+00,-1.838652E+12,-2.432112E+12,0.000000E+00,-1.396207E+12,-1.834918E+12,0.000000E+00,-7.900415E+11,-1.020671E+12,0.000000E+00,7.134084E+11,2.503257E+11,0.000000E+00,1.413201E+12,2.134792E+11,0.000000E+00,2.871930E+12,1.574578E+11,0.000000E+00,4.500069E+12,1.275427E+11,0.000000E+00
24105600,-2.976739E+09,-2.954102E+09,0.000000E+00,-3.022613E+12,-3.014426E+12,0.000000E+00,-1.846503E+12,-2.442673E+12,0.000000E+00,-1.402980E+12,-1.844083E+12,0.000000E+00,-7.955983E+11,-1.028427E+12,0.000000E+00,7.129355E+11,2.509833E+11,0.000000E+00,1.413056E+12,2.141718E+11,0.000000E+00,2.871881E+12,1.579980E+11,0.000000E+00,4.500045E+12,1.279878E+11,0.000000E+00
24192000,-2.999462E+09,-2.976739E+09,0.000000E+00,-3.034112E+12,-3.025975E+12,0.000000E+00,-1.854355E+12,-2.453234E+12,0.000000E+00,-1.409752E+12,-1.853249E+12,0.000000E+00,-8.011552E+11,-1.036183E+12,0.000000E+00,7.124608E+11,2.516391E+11,0.000000E+00,1.412910E+12,2.148638E+11,0.000000E+00,2.871833E+12,1.585380E+11,0.000000E+00,4.500020E+12,1.284327E+11,0.000000E+00
24278400,-3.022272E+09,-2.999462E+09,0.000000E+00,-3.045612E+12,-3.037523E+12,0.000000E+00,-1.862206E+12,-2.463795E+12,0.000000E+00,-1.416524E+12,-1.862415E+12,0.000000E+00,-8.067122E+11,-1.043940E+12,0.000000E+00,7.119844E+11,2.522933E+11,0.000000E+00,1.412764E+12,2.155554E+11,0.000000E+00,2.871784E+12,1.590778E+11,0.000000E+00,4.499996E+12,1.288776E+11,0.000000E+00
24364800,-3.045168E+09,-3.022272E+09,0.000000E+00,-3.057112E+12,-3.049072E+12,0.000000E+00,-1.870057E+12,-2.474356E+12,0.000000E+00,-1.423296E+12,-1.871580E+12,0.000000E+00,-8.122693E+11,-1.051696E+12,0.000000E+00,7.115062E+11,2.529457E+11,0.000000E+00,1.412617E+12,2.162464E+11,0.000000E+00,2.871735E+12,1.596174E+11,0.000000E+00,4.499972E+12,1.293224E+11,0.000000E+00
24451200,-3.068150E+09,-3.045168E+09,0.000000E+00,-3.068611E+12,-3.060621E+12,0.000000E+00,-1.877909E+12,-2.484917E+12,0.000000E+00,-1.430069E+12,-1.880746E+12,0.000000E+00,-8.178265E+11,-1.059453E+12,0.000000E+00,7.110264E+11,2.535964E+11,0.000000E+00,1.412470E+12,2.169369E+11,0.000000E+00,2.871686E+12,1.601569E+11,0.000000E+00,4.499947E+12,1.297671E+11,0.000000E+00
24537600,-3.091219E+09,-3.068150E+09,0.000000E+00,-3.080111E+12,-3.072170E+12,0.000000E+00,-1.885760E+12,-2.495478E+12,0.000000E+00,-1.436841E+12,-1.889912E+12,0.000000E+00,-8.233837E+11,-1.067209E+12,0.000000E+00,7.105448E+11,2.542453E+11,0.000000E+00,1.412322E+12,2.176269E+11,0.000000E+00,2.871637E+12,1.606962E+11,0.000000E+00,4.499922E+12,1.302117E+11,0.000000E+00
24624000,-3.114374E+09,-3.091219E+09,0.000000E+00,-3.091611E+12,-3.083719E+12,0.000000E+00,-1.893612E+12,-2.506039E+12,0.000000E+00,-1.443614E+12,-1.899078E+12,0.000000E+00,-8.289410E+11,-1.074966E+12,0.000000E+00,7.100615E+11,2.548925E+11,0.000000E+00,1.412174E+12,2.183164E+11,0.000000E+00,2.871587E+12,1.612354E+11,0.000000E+00,4.499898E+12,1.306562E+11,0.000000E+00
24710400,-3.137616E+09,-3.114374E+09,0.000000E+00,-3.103110E+12,-3.095268E+12,0.000000E+00,-1.901464E+12,-2.516601E+12,0.000000E+00,-1.450387E+12,-1.908244E+12,0.000000E+00,-8.344985E+11,-1.082722E+12,0.000000E+00,7.095764E+11,2.555380E+11,0.000000E+00,1.412025E+12,2.190053E+11,0.000000E+00,2.871538E+12,1.617743E+11,0.000000E+00,4.499873E+12,1.311007E+11,0.000000E+00
24796800,-3.160944E+09,-3.137616E+09,0.000000E+00,-3.114610E+12,-3.106816E+12,0.000000E+00,-1.909316E+12,-2.527162E+12,0.000000E+00,-1.457160E+12,-1.917410E+12,0.000000E+00,-8.400560E+11,-1.090479E+12,0.000000E+00,7.090896E+11,2.561818E+11,0.000000E+00,1.411876E+12,2.196938E+11,0.000000E+00,2.871488E+12,1.623131E+11,0.000000E+00,4.499848E+12,1.315450E+11,0.000000E+00
24883200,-3.184358E+09,-3.160944E+09,0.000000E+00,-3.126110E+12,-3.118365E+12,0.000000E+00,-1.917168E+12,-2.537724E+12,0.000000E+00,-1.463933E+12,-1.926577E+12,0.000000E+00,-8.456136E+11,-1.098236E+12,0.000000E+00,7.086011E+11,2.568238E+11,0.000000E+00,1.411726E+12,2.203817E+11,0.000000E+00,2.871438E+12,1.628517E+11,0.000000E+00,4.499823E+12,1.319893E+11,0.000000E+00
24969600,-3.207859E+09,-3.184358E+09,0.000000E+00,-3.137609E+12,-3.129914E+12,0.000000E+00,-1.925020E+12,-2.548285E+12,0.000000E+00,-1.470706E+12,-1.935743E+12,0.000000E+00,-8.511712E+11,-1.105993E+12,0.000000E+00,7.081109E+11,2.574641E+11,0.000000E+00,1.411575E+12,2.210691E+11,0.000000E+00,2.871388E+12,1.633902E+11,0.000000E+00,4.499798E+12,1.324335E+11,0.000000E+00
25056000,-3.231446E+09,-3.207859E+09,0.000000E+00,-3.149109E+12,-3.141463E+12,0.000000E+00,-1.932872E+12,-2.558847E+12,0.000000E+00,-1.477479E+12,-1.944910E+12,0.000000E+00,-8.567290E+11,-1.113750E+12,0.000000E+00,7.076189E+11,2.581027E+11,0.000000E+00,1.411425E+12,2.217560E+11,0.000000E+00,2.871338E+12,1.639284E+11,0.000000E+00,4.499773E+12,1.328776E+11,0.000000E+00
25142400,-3.255120E+09,-3.231446E+09,0.000000E+00,-3.160609E+12,-3.153012E+12,0.000000E+00,-1.940724E+12,-2.569409E+12,0.000000E+00,-1.484252E+12,-1.954076E+12,0.000000E+00,-8.622869E+11,-1.121507E+12,0.000000E+00,7.071252E+11,2.587396E+11,0.000000E+00,1.411273E+12,2.224423E+11,0.000000E+00,2.871287E+12,1.644665E+11,0.000000E+00,4.499748E+12,1.333216E+11,0.000000E+00
25228800,-3.278880E+09,-3.255120E+09,0.000000E+00,-3.172108E+12,-3.164561E+12,0.000000E+00,-1.948576E+12,-2.579971E+12,0.000000E+00,-1.491025E+12,-1.963243E+12,0.000000E+00,-8.678448E+11,-1.129265E+12,0.000000E+00,7.066297E+11,2.593746E+11,0.000000E+00,1.411121E+12,2.231282E+11,0.000000E+00,2.871236E+12,1.650045E+11,0.000000E+00,4.499722E+12,1.337655E+11,0.000000E+00
25315200,-3.302726E+09,-3.278880E+09,0.000000E+00,-3.183608E+12,-3.176109E+12,0.000000E+00,-1.956429E+12,-2.590533E+12,0.000000E+00,-1.497798E+12,-1.972409E+12,0.000000E+00,-8.734028E+11,-1.137022E+12,0.000000E+00,7.061324E+11,2.600078E+11,0.000000E+00,1.410969E+12,2.238135E+11,0.000000E+00,2.871186E+12,1.655422E+11,0.000000E+00,4.499697E+12,1.342094E+11,0.000000E+00
25401600,-3.326659E+09,-3.302726E+09,0.000000E+00,-3.195108E+12,-3.187658E+12,0.000000E+00,-1.964281E+12,-2.601095E+12,0.000000E+00,-1.504572E+12,-1.981576E+12,0.000000E+00,-8.789609E+11,-1.144779E+12,0.000000E+00,7.056333E+11,2.606393E+11,0.000000E+00,1.410816E+12,2.244983E+11,0.000000E+00,2.871135E+12,1.660798E+11,0.000000E+00,4.499671E+12,1.346531E+11,0.000000E+00
25488000,-3.350678E+09,-3.326659E+09,0.000000E+00,-3.206607E+12,-3.199207E+12,0.000000E+00,-1.972134E+12,-2.611657E+12,0.000000E+00,-1.511345E+12,-1.990743E+12,0.000000E+00,-8.845191E+11,-1.152537E+12,0.000000E+00,7.051323E+11,2.612688E+11,0.000000E+00,1.410663E+12,2.251826E+11,0.000000E+00,2.871083E+12,1.666172E+11,0.000000E+00,4.499646E+12,1.350968E+11,0.000000E+00
25574400,-3.374784E+09,-3.350678E+09,0.000000E+00,-3.218107E+12,-3.210756E+12,0.000000E+00,-1.979986E+12,-2.622219E+12,0.000000E+00,-1.518119E+12,-1.999910E+12,0.000000E+00,-8.900774E+11,-1.160295E+12,0.000000E+00,7.046296E+11,2.618966E+11,0.000000E+00,1.410509E+12,2.258664E+11,0.000000E+00,2.871032E+12,1.671545E+11,0.000000E+00,4.499620E+12,1.355403E+11,0.000000E+00
25660800,-3.398976E+09,-3.374784E+09,0.000000E+00,-3.229607E+12,-3.222305E+12,0.000000E+00,-1.987839E+12,-2.632781E+12,0.000000E+00,-1.524892E+12,-2.009077E+12,0.000000E+00,-8.956358E+11,-1.168052E+12,0.000000E+00,7.041250E+11,2.625226E+11,0.000000E+00,1.410354E+12,2.265496E+11,0.000000E+00,2.870981E+12,1.676915E+11,0.000000E+00,4.499594E+12,1.359838E+11,0.000000E+00
25747200,-3.423254E+09,-3.398976E+09,0.000000E+00,-3.241106E+12,-3.233854E+12,0.000000E+00,-1.995692E+12,-2.643344E+12,0.000000E+00,-1.531666E+12,-2.018244E+12,0.000000E+00,-9.011942E+11,-1.175810E+12,0.000000E+00,7.036186E+11,2.631468E+11,0.000000E+00,1.410199E+12,2.272323E+11,0.000000E+00,2.870929E+12,1.682284E+11,0.000000E+00,4.499569E+12,1.364272E+11,0.000000E+00
